date,platform_en,channel_en,campaign_name,ad_group,creative_type_en,target_audience_en,plan_tier,impressions,clicks,conversions,cost,revenue,ctr,cvr,cpc,cpa,roi
2025-01-13,Kwai Ads,Search Ads,Campaign_006,AdGroup_034,Short Video,Female 18-24,High Performer,40904,3695,605,15906.5,58639.8,0.0903,0.1637,4.3049,26.2917,3.6865
2025-01-14,Kwai Ads,Search Ads,Campaign_006,AdGroup_001,Short Video,Female 18-24,High Performer,36193,2709,335,12820.81,29996.96,0.0748,0.1237,4.7327,38.2711,2.3397
2025-01-15,Kwai Ads,Search Ads,Campaign_006,AdGroup_008,Short Video,Female 18-24,High Performer,42487,3445,540,16742.71,48504.58,0.0811,0.1567,4.86,31.005,2.8971
2025-01-16,Kwai Ads,Search Ads,Campaign_006,AdGroup_078,Short Video,Female 18-24,High Performer,25555,1968,243,9051.59,20700.84,0.077,0.1235,4.5994,37.2493,2.287
2025-01-17,Kwai Ads,Search Ads,Campaign_006,AdGroup_031,Short Video,Female 18-24,High Performer,38897,3015,384,13924.31,36068.13,0.0775,0.1274,4.6183,36.2612,2.5903
2025-01-18,Kwai Ads,Search Ads,Campaign_006,AdGroup_089,Short Video,Female 18-24,High Performer,50075,4004,647,16677.97,62374.94,0.08,0.1616,4.1653,25.7774,3.74
2025-01-19,Kwai Ads,Search Ads,Campaign_006,AdGroup_014,Short Video,Female 18-24,High Performer,47691,3821,505,17940.43,46394.3,0.0801,0.1322,4.6952,35.5256,2.586
2025-01-20,Kwai Ads,Search Ads,Campaign_006,AdGroup_035,Short Video,Female 18-24,High Performer,39053,3548,465,15201.62,42002.25,0.0909,0.1311,4.2846,32.6917,2.763
2025-01-21,Kwai Ads,Search Ads,Campaign_006,AdGroup_017,Short Video,Female 18-24,High Performer,35644,3027,420,14750.01,39769.3,0.0849,0.1388,4.8728,35.1191,2.6962
2025-01-22,Kwai Ads,Search Ads,Campaign_006,AdGroup_014,Short Video,Female 18-24,High Performer,32140,2955,481,13260.21,45096.83,0.0919,0.1628,4.4874,27.568,3.4009
2025-01-23,Kwai Ads,Search Ads,Campaign_006,AdGroup_090,Short Video,Female 18-24,High Performer,30019,2391,347,9747.58,33320.38,0.0796,0.1451,4.0768,28.091,3.4183
2025-01-24,Kwai Ads,Search Ads,Campaign_006,AdGroup_043,Short Video,Female 18-24,High Performer,31520,2434,387,11194.25,33388.59,0.0772,0.159,4.5991,28.9257,2.9827
2025-01-25,Kwai Ads,Search Ads,Campaign_006,AdGroup_080,Short Video,Female 18-24,High Performer,32636,2960,366,13342.68,32359.37,0.0907,0.1236,4.5077,36.4554,2.4253
2025-01-26,Kwai Ads,Search Ads,Campaign_006,AdGroup_060,Short Video,Female 18-24,High Performer,30752,2520,387,11525.58,35878.52,0.0819,0.1536,4.5736,29.7819,3.1129
2025-01-27,Kwai Ads,Search Ads,Campaign_006,AdGroup_093,Short Video,Female 18-24,High Performer,47688,4154,506,20691.89,43697.44,0.0871,0.1218,4.9812,40.8931,2.1118
2025-01-28,Kwai Ads,Search Ads,Campaign_006,AdGroup_074,Short Video,Female 18-24,High Performer,36376,3357,444,16393.15,39924.26,0.0923,0.1323,4.8833,36.9215,2.4354
2025-01-29,Kwai Ads,Search Ads,Campaign_006,AdGroup_068,Short Video,Female 18-24,High Performer,23883,1782,237,7224.66,23000.8,0.0746,0.133,4.0542,30.4838,3.1837
2025-01-30,Kwai Ads,Search Ads,Campaign_006,AdGroup_065,Short Video,Female 18-24,High Performer,45495,3574,466,17498.72,44163.68,0.0786,0.1304,4.8961,37.5509,2.5238
2025-01-31,Kwai Ads,Search Ads,Campaign_006,AdGroup_097,Short Video,Female 18-24,High Performer,52686,4173,684,16998.42,62684.02,0.0792,0.1639,4.0734,24.8515,3.6876
2025-02-01,Kwai Ads,Search Ads,Campaign_006,AdGroup_069,Short Video,Female 18-24,High Performer,36091,2978,401,12638.47,33638.1,0.0825,0.1347,4.2439,31.5174,2.6616
2025-02-02,Kwai Ads,Search Ads,Campaign_006,AdGroup_078,Short Video,Female 18-24,High Performer,45481,3741,480,15776.06,42705.27,0.0823,0.1283,4.2171,32.8668,2.707
2025-02-03,Kwai Ads,Search Ads,Campaign_006,AdGroup_099,Short Video,Female 18-24,High Performer,23576,2085,315,9142.51,29782.87,0.0884,0.1511,4.3849,29.0238,3.2576
2025-02-04,Kwai Ads,Search Ads,Campaign_006,AdGroup_064,Short Video,Female 18-24,High Performer,28347,2227,273,10854.63,26480.16,0.0786,0.1226,4.8741,39.7605,2.4395
2025-02-05,Kwai Ads,Search Ads,Campaign_006,AdGroup_016,Short Video,Female 18-24,High Performer,41008,3259,435,13308.07,41893.91,0.0795,0.1335,4.0835,30.5933,3.148
2025-02-06,Kwai Ads,Search Ads,Campaign_006,AdGroup_048,Short Video,Female 18-24,High Performer,23344,1737,254,7050.68,23950.94,0.0744,0.1462,4.0591,27.7586,3.397
2025-02-07,Kwai Ads,Search Ads,Campaign_006,AdGroup_027,Short Video,Female 18-24,High Performer,52314,4598,630,21188.49,52307.8,0.0879,0.137,4.6082,33.6325,2.4687
2025-02-08,Kwai Ads,Search Ads,Campaign_006,AdGroup_043,Short Video,Female 18-24,High Performer,31493,2899,399,13312.27,33383.32,0.0921,0.1376,4.592,33.3641,2.5077
2025-02-09,Kwai Ads,Search Ads,Campaign_006,AdGroup_080,Short Video,Female 18-24,High Performer,51329,4623,606,19747.76,57404.45,0.0901,0.1311,4.2716,32.5871,2.9069
2025-02-10,Kwai Ads,Search Ads,Campaign_006,AdGroup_029,Short Video,Female 18-24,High Performer,26238,2085,283,9807.35,27025.37,0.0795,0.1357,4.7038,34.6549,2.7556
2025-02-11,Kwai Ads,Search Ads,Campaign_006,AdGroup_064,Short Video,Female 18-24,High Performer,46619,3757,520,17178.14,44338.09,0.0806,0.1384,4.5723,33.0349,2.5811
2025-02-12,Kwai Ads,Search Ads,Campaign_006,AdGroup_018,Short Video,Female 18-24,High Performer,42930,3643,557,15995.86,49472.12,0.0849,0.1529,4.3908,28.7179,3.0928
2025-02-13,Kwai Ads,Search Ads,Campaign_006,AdGroup_062,Short Video,Female 18-24,High Performer,35245,2643,325,11723.62,30223.01,0.075,0.123,4.4357,36.0727,2.578
2025-02-14,Kwai Ads,Search Ads,Campaign_006,AdGroup_020,Short Video,Female 18-24,High Performer,27430,2093,264,9814.55,25228.03,0.0763,0.1261,4.6892,37.1763,2.5705
2025-02-15,Kwai Ads,Search Ads,Campaign_006,AdGroup_037,Short Video,Female 18-24,High Performer,30916,2702,424,11998.91,36121.71,0.0874,0.1569,4.4408,28.2993,3.0104
2025-02-16,Kwai Ads,Search Ads,Campaign_006,AdGroup_031,Short Video,Female 18-24,High Performer,43212,3293,424,14476.16,39823.95,0.0762,0.1288,4.396,34.1419,2.751
2025-02-17,Kwai Ads,Search Ads,Campaign_006,AdGroup_060,Short Video,Female 18-24,High Performer,17982,1432,202,6674.28,17951.54,0.0796,0.1411,4.6608,33.041,2.6897
2025-02-18,Kwai Ads,Search Ads,Campaign_006,AdGroup_085,Short Video,Female 18-24,High Performer,37711,3274,401,14644.73,34871.52,0.0868,0.1225,4.473,36.5205,2.3812
2025-02-19,Kwai Ads,Search Ads,Campaign_006,AdGroup_092,Short Video,Female 18-24,High Performer,63664,5701,697,27693.82,58211.32,0.0895,0.1223,4.8577,39.7329,2.102
2025-02-20,Kwai Ads,Search Ads,Campaign_006,AdGroup_075,Short Video,Female 18-24,High Performer,43199,3869,601,17967.91,54281.04,0.0896,0.1553,4.6441,29.8967,3.021
2025-02-21,Kwai Ads,Search Ads,Campaign_006,AdGroup_054,Short Video,Female 18-24,High Performer,28522,2669,401,13040.52,35134.07,0.0936,0.1502,4.8859,32.52,2.6942
2025-02-22,Kwai Ads,Search Ads,Campaign_006,AdGroup_060,Short Video,Female 18-24,High Performer,60975,5209,729,22507.85,68543.51,0.0854,0.14,4.321,30.875,3.0453
2025-02-23,Kwai Ads,Search Ads,Campaign_006,AdGroup_080,Short Video,Female 18-24,High Performer,51110,4745,642,22311.58,59286.03,0.0928,0.1353,4.7021,34.7532,2.6572
2025-02-24,Kwai Ads,Search Ads,Campaign_006,AdGroup_012,Short Video,Female 18-24,High Performer,34384,3025,382,15228.96,32693.13,0.088,0.1263,5.0344,39.8664,2.1468
2025-02-25,Kwai Ads,Search Ads,Campaign_006,AdGroup_020,Short Video,Female 18-24,High Performer,35132,2829,400,11489.89,33645.99,0.0805,0.1414,4.0615,28.7247,2.9283
2025-02-26,Kwai Ads,Search Ads,Campaign_006,AdGroup_066,Short Video,Female 18-24,High Performer,55148,4820,735,21860.41,67674.63,0.0874,0.1525,4.5354,29.7421,3.0958
2025-02-27,Kwai Ads,Search Ads,Campaign_006,AdGroup_010,Short Video,Female 18-24,High Performer,36740,2750,439,12701.56,39980.6,0.0749,0.1596,4.6187,28.9329,3.1477
2025-02-28,Kwai Ads,Search Ads,Campaign_006,AdGroup_045,Short Video,Female 18-24,High Performer,50997,3897,607,19102.6,51662.69,0.0764,0.1558,4.9019,31.4705,2.7045
2025-03-01,Kwai Ads,Search Ads,Campaign_006,AdGroup_033,Short Video,Female 18-24,High Performer,42370,3379,487,16011.16,46714.7,0.0797,0.1441,4.7384,32.8771,2.9176
2025-03-02,Kwai Ads,Search Ads,Campaign_006,AdGroup_021,Short Video,Female 18-24,High Performer,44616,3817,505,18307.55,42478.56,0.0856,0.1323,4.7963,36.2526,2.3203
2025-03-03,Kwai Ads,Search Ads,Campaign_006,AdGroup_087,Short Video,Female 18-24,High Performer,49560,4292,631,17442.7,58966.88,0.0866,0.147,4.064,27.6429,3.3806
2025-03-04,Kwai Ads,Search Ads,Campaign_006,AdGroup_027,Short Video,Female 18-24,High Performer,22993,1760,221,8572.45,21256.88,0.0765,0.1256,4.8707,38.7894,2.4797
2025-03-05,Kwai Ads,Search Ads,Campaign_006,AdGroup_083,Short Video,Female 18-24,High Performer,44919,3681,562,24447.42,32782.45,0.0819,0.1527,6.6415,43.5007,1.3409
2025-03-06,Kwai Ads,Search Ads,Campaign_006,AdGroup_001,Short Video,Female 18-24,High Performer,52496,4283,643,21527.97,55422.68,0.0816,0.1501,5.0264,33.4805,2.5744
2025-03-07,Kwai Ads,Search Ads,Campaign_006,AdGroup_029,Short Video,Female 18-24,High Performer,39818,3193,401,13483.94,38968.91,0.0802,0.1256,4.223,33.6258,2.89
2025-03-08,Kwai Ads,Search Ads,Campaign_006,AdGroup_008,Short Video,Female 18-24,High Performer,39728,3190,453,13917.62,40766.31,0.0803,0.142,4.3629,30.7232,2.9291
2025-03-09,Kwai Ads,Search Ads,Campaign_006,AdGroup_076,Short Video,Female 18-24,High Performer,51882,4161,529,19447.19,44853.37,0.0802,0.1271,4.6737,36.7622,2.3064
2025-03-10,Kwai Ads,Search Ads,Campaign_006,AdGroup_013,Short Video,Female 18-24,High Performer,25362,2283,319,11488.43,26882.84,0.09,0.1397,5.0322,36.0139,2.34
2025-03-11,Kwai Ads,Search Ads,Campaign_006,AdGroup_083,Short Video,Female 18-24,High Performer,42329,3148,421,14122.9,38664.28,0.0744,0.1337,4.4863,33.5461,2.7377
2025-03-12,Kwai Ads,Search Ads,Campaign_006,AdGroup_056,Short Video,Female 18-24,High Performer,40355,3406,455,14791.83,39560.27,0.0844,0.1336,4.3429,32.5095,2.6745
2025-03-13,Kwai Ads,Search Ads,Campaign_006,AdGroup_026,Short Video,Female 18-24,High Performer,25839,1938,244,8967.83,22152.67,0.075,0.1259,4.6274,36.7534,2.4702
2025-03-14,Kwai Ads,Search Ads,Campaign_006,AdGroup_092,Short Video,Female 18-24,High Performer,41377,3491,465,15510.17,42581.04,0.0844,0.1332,4.4429,33.3552,2.7454
2025-03-15,Kwai Ads,Search Ads,Campaign_006,AdGroup_011,Short Video,Female 18-24,High Performer,38851,3572,558,16520.26,52156.66,0.0919,0.1562,4.6249,29.6062,3.1571
2025-03-16,Kwai Ads,Search Ads,Campaign_006,AdGroup_013,Short Video,Female 18-24,High Performer,52317,4219,683,19289.6,63861.85,0.0806,0.1619,4.5721,28.2425,3.3107
2025-03-17,Kwai Ads,Search Ads,Campaign_006,AdGroup_049,Short Video,Female 18-24,High Performer,45374,4051,614,17726.37,56907.83,0.0893,0.1516,4.3758,28.8703,3.2103
2025-03-18,Kwai Ads,Search Ads,Campaign_006,AdGroup_057,Short Video,Female 18-24,High Performer,27942,2271,329,10968.12,28795.59,0.0813,0.1449,4.8296,33.3378,2.6254
2025-03-19,Kwai Ads,Search Ads,Campaign_006,AdGroup_030,Short Video,Female 18-24,High Performer,49379,4022,499,17631.12,45027.54,0.0815,0.1241,4.3837,35.3329,2.5539
2025-03-20,Kwai Ads,Search Ads,Campaign_006,AdGroup_047,Short Video,Female 18-24,High Performer,29464,2243,363,11016.31,32473.58,0.0761,0.1618,4.9114,30.348,2.9478
2025-03-21,Kwai Ads,Search Ads,Campaign_006,AdGroup_007,Short Video,Female 18-24,High Performer,37609,3244,458,14405.66,40993.95,0.0863,0.1412,4.4407,31.4534,2.8457
2025-03-22,Kwai Ads,Search Ads,Campaign_006,AdGroup_052,Short Video,Female 18-24,High Performer,44915,3454,490,16038.35,44751.2,0.0769,0.1419,4.6434,32.7313,2.7903
2025-03-23,Kwai Ads,Search Ads,Campaign_006,AdGroup_090,Short Video,Female 18-24,High Performer,41989,3352,430,15809.55,35899.56,0.0798,0.1283,4.7165,36.7664,2.2708
2025-03-24,Kwai Ads,Search Ads,Campaign_006,AdGroup_032,Short Video,Female 18-24,High Performer,31042,2365,313,10264.79,28352.26,0.0762,0.1323,4.3403,32.7949,2.7621
2025-03-25,Kwai Ads,Search Ads,Campaign_006,AdGroup_059,Short Video,Female 18-24,High Performer,35246,3247,450,14095.69,38253.33,0.0921,0.1386,4.3411,31.3238,2.7138
2025-03-26,Kwai Ads,Search Ads,Campaign_006,AdGroup_022,Short Video,Female 18-24,High Performer,53048,4477,605,20204.29,54562.49,0.0844,0.1351,4.5129,33.3955,2.7005
2025-03-27,Kwai Ads,Search Ads,Campaign_006,AdGroup_071,Short Video,Female 18-24,High Performer,25584,2135,317,10392.92,29873.69,0.0835,0.1485,4.8679,32.7852,2.8744
2025-03-28,Kwai Ads,Search Ads,Campaign_006,AdGroup_019,Short Video,Female 18-24,High Performer,28099,2634,357,11689.5,32715.66,0.0937,0.1355,4.4379,32.7437,2.7987
2025-03-29,Kwai Ads,Search Ads,Campaign_006,AdGroup_012,Short Video,Female 18-24,High Performer,54555,4596,673,22860.66,62343.05,0.0842,0.1464,4.974,33.9683,2.7271
2025-03-30,Kwai Ads,Search Ads,Campaign_006,AdGroup_003,Short Video,Female 18-24,High Performer,35064,2683,376,12570.18,33250.75,0.0765,0.1401,4.6851,33.4313,2.6452
2025-03-31,Kwai Ads,Search Ads,Campaign_006,AdGroup_095,Short Video,Female 18-24,High Performer,46468,3609,509,17294.89,48863.74,0.0777,0.141,4.7922,33.9782,2.8253
2025-01-01,Kwai Ads,Search Ads,Campaign_007,AdGroup_006,Short Video,Female 18-24,High Performer,23017,1989,355,10436.69,36824.06,0.0864,0.1785,5.2472,29.3991,3.5283
2025-01-02,Kwai Ads,Search Ads,Campaign_007,AdGroup_039,Short Video,Female 18-24,High Performer,22973,1928,354,8492.36,34930.6,0.0839,0.1836,4.4048,23.9897,4.1132
2025-01-03,Kwai Ads,Search Ads,Campaign_007,AdGroup_042,Short Video,Female 18-24,High Performer,14787,1289,246,5913.2,23513.66,0.0872,0.1908,4.5874,24.0374,3.9765
2025-01-04,Kwai Ads,Search Ads,Campaign_007,AdGroup_003,Short Video,Female 18-24,High Performer,25357,2034,418,10112.44,42115.08,0.0802,0.2055,4.9717,24.1924,4.1647
2025-01-05,Kwai Ads,Search Ads,Campaign_007,AdGroup_008,Short Video,Female 18-24,High Performer,19637,1616,261,7782.51,26888.9,0.0823,0.1615,4.8159,29.818,3.455
2025-01-06,Kwai Ads,Search Ads,Campaign_007,AdGroup_067,Short Video,Female 18-24,High Performer,18042,1443,244,9459.29,16874.88,0.08,0.1691,6.5553,38.7676,1.7839
2025-01-07,Kwai Ads,Search Ads,Campaign_007,AdGroup_024,Short Video,Female 18-24,High Performer,21519,2022,326,9087.42,31077.13,0.094,0.1612,4.4943,27.8755,3.4198
2025-01-08,Kwai Ads,Search Ads,Campaign_007,AdGroup_089,Short Video,Female 18-24,High Performer,26727,2275,419,10791.68,43700.79,0.0851,0.1842,4.7436,25.7558,4.0495
2025-01-09,Kwai Ads,Search Ads,Campaign_007,AdGroup_025,Short Video,Female 18-24,High Performer,24314,2147,361,9559.59,38254.44,0.0883,0.1681,4.4525,26.4809,4.0017
2025-01-10,Kwai Ads,Search Ads,Campaign_007,AdGroup_027,Short Video,Female 18-24,High Performer,24929,1929,347,13149.13,25297.04,0.0774,0.1799,6.8166,37.8937,1.9239
2025-01-11,Kwai Ads,Search Ads,Campaign_007,AdGroup_026,Short Video,Female 18-24,High Performer,19867,1743,333,7691.79,36918.99,0.0877,0.191,4.413,23.0985,4.7998
2025-01-12,Kwai Ads,Search Ads,Campaign_007,AdGroup_025,Short Video,Female 18-24,High Performer,32114,2783,555,13156.56,56094.94,0.0867,0.1994,4.7275,23.7055,4.2636
2025-01-13,Kwai Ads,Search Ads,Campaign_007,AdGroup_077,Short Video,Female 18-24,High Performer,21420,1685,323,7598.8,32321.22,0.0787,0.1917,4.5097,23.5257,4.2535
2025-01-14,Kwai Ads,Search Ads,Campaign_007,AdGroup_014,Short Video,Female 18-24,High Performer,18135,1454,259,7602.36,28731.71,0.0802,0.1781,5.2286,29.3527,3.7793
2025-01-15,Kwai Ads,Search Ads,Campaign_007,AdGroup_082,Short Video,Female 18-24,High Performer,18279,1509,274,8206.92,26736.86,0.0826,0.1816,5.4386,29.9523,3.2578
2025-01-16,Kwai Ads,Search Ads,Campaign_007,AdGroup_052,Short Video,Female 18-24,High Performer,24015,2184,380,11300.04,38275.89,0.0909,0.174,5.174,29.7369,3.3872
2025-01-17,Kwai Ads,Search Ads,Campaign_007,AdGroup_016,Short Video,Female 18-24,High Performer,16960,1406,266,6778.63,27438.61,0.0829,0.1892,4.8212,25.4836,4.0478
2025-01-18,Kwai Ads,Search Ads,Campaign_007,AdGroup_086,Short Video,Female 18-24,High Performer,24849,2170,438,11838.8,41516.21,0.0873,0.2018,5.4557,27.0292,3.5068
2025-01-19,Kwai Ads,Search Ads,Campaign_007,AdGroup_097,Short Video,Female 18-24,High Performer,31462,2652,483,12658.03,50412.14,0.0843,0.1821,4.773,26.2071,3.9826
2025-01-20,Kwai Ads,Search Ads,Campaign_007,AdGroup_047,Short Video,Female 18-24,High Performer,15450,1356,230,6409.94,22608.76,0.0878,0.1696,4.7271,27.8693,3.5271
2025-01-21,Kwai Ads,Search Ads,Campaign_007,AdGroup_031,Short Video,Female 18-24,High Performer,20440,1846,351,8619.56,37219.17,0.0903,0.1901,4.6693,24.5572,4.318
2025-01-22,Kwai Ads,Search Ads,Campaign_007,AdGroup_092,Short Video,Female 18-24,High Performer,19879,1559,292,7060.93,29740.7,0.0784,0.1873,4.5291,24.1813,4.212
2025-01-23,Kwai Ads,Search Ads,Campaign_007,AdGroup_045,Short Video,Female 18-24,High Performer,22566,1812,288,8917.82,28599.25,0.0803,0.1589,4.9215,30.9647,3.207
2025-01-24,Kwai Ads,Search Ads,Campaign_007,AdGroup_019,Short Video,Female 18-24,High Performer,38771,3138,517,14206.01,53791.29,0.0809,0.1648,4.5271,27.4778,3.7865
2025-01-25,Kwai Ads,Search Ads,Campaign_007,AdGroup_089,Short Video,Female 18-24,High Performer,27657,2288,430,17329.24,31310.54,0.0827,0.1879,7.574,40.3006,1.8068
2025-01-26,Kwai Ads,Search Ads,Campaign_007,AdGroup_073,Short Video,Female 18-24,High Performer,37973,3072,596,16147.79,62381.47,0.0809,0.194,5.2564,27.0936,3.8632
2025-01-27,Kwai Ads,Search Ads,Campaign_007,AdGroup_006,Short Video,Female 18-24,High Performer,15063,1204,204,5603.38,20327.58,0.0799,0.1694,4.654,27.4675,3.6277
2025-01-28,Kwai Ads,Search Ads,Campaign_007,AdGroup_010,Short Video,Female 18-24,High Performer,22232,1922,312,10150.61,30426.59,0.0865,0.1623,5.2813,32.534,2.9975
2025-01-29,Kwai Ads,Search Ads,Campaign_007,AdGroup_009,Short Video,Female 18-24,High Performer,14260,1144,207,6017.63,19630.16,0.0802,0.1809,5.2602,29.0707,3.2621
2025-01-30,Kwai Ads,Search Ads,Campaign_007,AdGroup_069,Short Video,Female 18-24,High Performer,21185,1710,299,7993.41,29923.55,0.0807,0.1749,4.6745,26.7338,3.7435
2025-01-31,Kwai Ads,Search Ads,Campaign_007,AdGroup_095,Short Video,Female 18-24,High Performer,36807,3237,637,17443.48,70710.96,0.0879,0.1968,5.3888,27.3838,4.0537
2025-02-01,Kwai Ads,Search Ads,Campaign_007,AdGroup_011,Short Video,Female 18-24,High Performer,15438,1191,231,5636.02,22070.51,0.0771,0.194,4.7322,24.3984,3.916
2025-02-02,Kwai Ads,Search Ads,Campaign_007,AdGroup_052,Short Video,Female 18-24,High Performer,19851,1825,341,9331.61,33601.09,0.0919,0.1868,5.1132,27.3654,3.6008
2025-02-03,Kwai Ads,Search Ads,Campaign_007,AdGroup_085,Short Video,Female 18-24,High Performer,18884,1603,315,8638.14,33015.29,0.0849,0.1965,5.3887,27.4227,3.822
2025-02-04,Kwai Ads,Search Ads,Campaign_007,AdGroup_081,Short Video,Female 18-24,High Performer,19786,1788,360,9174.58,39776.78,0.0904,0.2013,5.1312,25.4849,4.3355
2025-02-05,Kwai Ads,Search Ads,Campaign_007,AdGroup_067,Short Video,Female 18-24,High Performer,22845,1786,380,8659.45,39900.79,0.0782,0.2128,4.8485,22.788,4.6078
2025-02-06,Kwai Ads,Search Ads,Campaign_007,AdGroup_062,Short Video,Female 18-24,High Performer,17426,1526,306,7078.0,30989.34,0.0876,0.2005,4.6383,23.1307,4.3783
2025-02-07,Kwai Ads,Search Ads,Campaign_007,AdGroup_055,Short Video,Female 18-24,High Performer,13262,1198,251,5734.04,26848.02,0.0903,0.2095,4.7863,22.8448,4.6822
2025-02-08,Kwai Ads,Search Ads,Campaign_007,AdGroup_051,Short Video,Female 18-24,High Performer,24715,2163,346,11322.29,37874.74,0.0875,0.16,5.2345,32.7234,3.3451
2025-02-09,Kwai Ads,Search Ads,Campaign_007,AdGroup_077,Short Video,Female 18-24,High Performer,17795,1415,249,7438.52,27142.95,0.0795,0.176,5.2569,29.8736,3.649
2025-02-10,Kwai Ads,Search Ads,Campaign_007,AdGroup_055,Short Video,Female 18-24,High Performer,22374,1790,375,8043.79,40741.22,0.08,0.2095,4.4937,21.4501,5.0649
2025-02-11,Kwai Ads,Search Ads,Campaign_007,AdGroup_003,Short Video,Female 18-24,High Performer,22909,1939,378,9572.67,36506.17,0.0846,0.1949,4.9369,25.3245,3.8136
2025-02-12,Kwai Ads,Search Ads,Campaign_007,AdGroup_086,Short Video,Female 18-24,High Performer,16807,1484,255,8015.79,27779.22,0.0883,0.1718,5.4015,31.4345,3.4656
2025-02-13,Kwai Ads,Search Ads,Campaign_007,AdGroup_068,Short Video,Female 18-24,High Performer,20135,1850,307,9519.28,32791.04,0.0919,0.1659,5.1456,31.0074,3.4447
2025-02-14,Kwai Ads,Search Ads,Campaign_007,AdGroup_087,Short Video,Female 18-24,High Performer,29913,2414,499,13080.34,48994.6,0.0807,0.2067,5.4185,26.2131,3.7457
2025-02-15,Kwai Ads,Search Ads,Campaign_007,AdGroup_059,Short Video,Female 18-24,High Performer,31176,2428,499,12086.69,48760.48,0.0779,0.2055,4.978,24.2218,4.0342
2025-02-16,Kwai Ads,Search Ads,Campaign_007,AdGroup_063,Short Video,Female 18-24,High Performer,18024,1645,337,8472.11,32465.82,0.0913,0.2049,5.1502,25.1398,3.8321
2025-02-17,Kwai Ads,Search Ads,Campaign_007,AdGroup_082,Short Video,Female 18-24,High Performer,36726,3262,686,14814.26,68331.93,0.0888,0.2103,4.5415,21.5951,4.6126
2025-02-18,Kwai Ads,Search Ads,Campaign_007,AdGroup_003,Short Video,Female 18-24,High Performer,26129,1971,419,10087.17,43991.44,0.0754,0.2126,5.1178,24.0744,4.3611
2025-02-19,Kwai Ads,Search Ads,Campaign_007,AdGroup_094,Short Video,Female 18-24,High Performer,19572,1708,354,7739.04,39183.44,0.0873,0.2073,4.5311,21.8617,5.0631
2025-02-20,Kwai Ads,Search Ads,Campaign_007,AdGroup_071,Short Video,Female 18-24,High Performer,20239,1530,265,7581.37,25818.11,0.0756,0.1732,4.9551,28.6089,3.4055
2025-02-21,Kwai Ads,Search Ads,Campaign_007,AdGroup_054,Short Video,Female 18-24,High Performer,21381,1974,369,9739.5,35748.79,0.0923,0.1869,4.9339,26.3943,3.6705
2025-02-22,Kwai Ads,Search Ads,Campaign_007,AdGroup_016,Short Video,Female 18-24,High Performer,11610,1069,201,5228.71,20373.54,0.0921,0.188,4.8912,26.0135,3.8965
