date,platform,channel,campaign_name,ad_group,creative_type,target_audience,region,device,impressions,clicks,conversions,cost,revenue,ctr,cvr,cpc,cpa,roi
2025-03-28,磁力引擎,短视频,广告计划_050,广告组_047,图文,女性18-24,华南,iOS,3853,204,30,1457.77,3517.04,0.0529,0.1471,7.15,48.59,2.41
2025-01-15,腾讯广告,信息流,广告计划_031,广告组_057,图文,男性25-34,西南,Android,2954,177,9,1452.71,581.88,0.0599,0.0508,8.21,161.41,0.4
2025-02-17,巨量引擎,开屏,广告计划_014,广告组_086,短视频,一线城市白领,华北,iOS,4906,243,47,926.89,3707.39,0.0495,0.1934,3.81,19.72,4.0
2025-01-13,腾讯广告,搜索,广告计划_030,广告组_041,短视频,男性25-34,西南,iOS,1372,52,5,613.24,404.35,0.0379,0.0962,11.79,122.65,0.66
2025-01-20,腾讯广告,信息流,广告计划_025,广告组_035,图文,女性18-24,华南,Android,4046,225,31,1085.44,2701.39,0.0556,0.1378,4.82,35.01,2.49
2025-01-21,磁力引擎,搜索,广告计划_040,广告组_098,直播切片,老客,华东,iOS,2659,135,19,221.99,654.65,0.0508,0.1407,1.64,11.68,2.95
2025-02-15,巨量引擎,短视频,广告计划_034,广告组_084,图文,学生党,华中,iOS,2328,168,13,624.16,280.94,0.0722,0.0774,3.72,48.01,0.45
2025-03-10,腾讯广告,搜索,广告计划_016,广告组_038,图文,一线城市白领,西南,Android,3281,321,16,3176.39,1828.19,0.0978,0.0498,9.9,198.52,0.58
2025-01-04,巨量引擎,信息流,广告计划_047,广告组_039,短视频,一线城市白领,西南,Android,5073,314,37,1750.34,4309.26,0.0619,0.1178,5.57,47.31,2.46
2025-02-28,腾讯广告,短视频,广告计划_030,广告组_005,直播切片,男性25-34,华南,Android,2369,181,7,783.55,349.15,0.0764,0.0387,4.33,111.94,0.45
2025-02-05,磁力引擎,信息流,广告计划_039,广告组_040,直播切片,男性25-34,华中,iOS,881,45,6,66.16,582.19,0.0511,0.1333,1.47,11.03,8.8
2025-02-16,腾讯广告,短视频,广告计划_040,广告组_050,直播切片,男性25-34,华中,iOS,3861,89,12,574.11,479.22,0.0231,0.1348,6.45,47.84,0.83
2025-01-13,巨量引擎,搜索,广告计划_031,广告组_027,直播切片,女性18-24,华东,Android,2076,88,13,118.15,1527.67,0.0424,0.1477,1.34,9.09,12.93
2025-02-21,磁力引擎,信息流,广告计划_008,广告组_091,图文,一线城市白领,华东,Android,1915,144,9,285.44,631.96,0.0752,0.0625,1.98,31.72,2.21
2025-03-28,腾讯广告,短视频,广告计划_003,广告组_061,短视频,一线城市白领,华北,iOS,4830,263,9,2118.07,1149.37,0.0545,0.0342,8.05,235.34,0.54
2025-01-21,巨量引擎,开屏,广告计划_037,广告组_076,直播切片,男性25-34,华东,Android,4383,104,9,814.52,419.81,0.0237,0.0865,7.83,90.5,0.52
2025-01-13,腾讯广告,短视频,广告计划_027,广告组_032,直播切片,男性25-34,华南,iOS,1846,95,13,475.68,964.55,0.0515,0.1368,5.01,36.59,2.03
2025-02-09,巨量引擎,信息流,广告计划_029,广告组_072,图文,女性18-24,西南,Android,5370,258,17,711.56,1519.37,0.048,0.0659,2.76,41.86,2.14
2025-02-23,腾讯广告,信息流,广告计划_045,广告组_021,图文,男性25-34,华北,Android,3002,67,2,262.43,60.44,0.0223,0.0299,3.92,131.22,0.23
2025-03-12,巨量引擎,搜索,广告计划_049,广告组_072,直播切片,新客,华南,Android,1950,102,13,976.86,1227.23,0.0523,0.1275,9.58,75.14,1.26
2025-03-21,磁力引擎,短视频,广告计划_040,广告组_052,直播切片,老客,华北,iOS,1520,132,14,594.76,978.98,0.0868,0.1061,4.51,42.48,1.65
2025-01-04,磁力引擎,短视频,广告计划_024,广告组_025,图文,学生党,华北,Android,3750,82,9,493.93,588.12,0.0219,0.1098,6.02,54.88,1.19
2025-03-01,磁力引擎,搜索,广告计划_030,广告组_054,图文,学生党,华北,iOS,3053,105,2,103.15,67.31,0.0344,0.019,0.98,51.58,0.65
2025-01-27,巨量引擎,短视频,广告计划_002,广告组_064,短视频,一线城市白领,华中,Android,1419,79,13,428.94,463.53,0.0557,0.1646,5.43,33.0,1.08
2025-01-16,腾讯广告,短视频,广告计划_048,广告组_040,短视频,一线城市白领,华东,Android,1418,116,15,143.8,699.2,0.0818,0.1293,1.24,9.59,4.86
2025-01-01,巨量引擎,信息流,广告计划_029,广告组_048,直播切片,学生党,华北,iOS,4260,126,5,143.49,240.69,0.0296,0.0397,1.14,28.7,1.68
2025-02-22,巨量引擎,搜索,广告计划_020,广告组_100,图文,新客,华东,Android,3692,229,23,627.53,1015.97,0.062,0.1004,2.74,27.28,1.62
2025-01-06,腾讯广告,开屏,广告计划_012,广告组_094,图文,一线城市白领,华中,iOS,2488,82,13,848.32,1119.94,0.033,0.1585,10.35,65.26,1.32
2025-03-13,磁力引擎,短视频,广告计划_014,广告组_096,直播切片,女性18-24,华南,Android,2663,193,19,1184.98,945.4,0.0725,0.0984,6.14,62.37,0.8
2025-02-04,腾讯广告,开屏,广告计划_024,广告组_015,直播切片,学生党,西南,iOS,4457,155,10,1405.74,543.33,0.0348,0.0645,9.07,140.57,0.39
2025-03-24,磁力引擎,开屏,广告计划_041,广告组_042,直播切片,老客,华中,Android,3009,153,21,1087.76,1326.73,0.0508,0.1373,7.11,51.8,1.22
2025-02-05,腾讯广告,短视频,广告计划_043,广告组_062,直播切片,男性25-34,西南,iOS,4145,167,8,463.35,158.85,0.0403,0.0479,2.77,57.92,0.34
2025-01-09,巨量引擎,短视频,广告计划_042,广告组_092,图文,一线城市白领,华南,Android,2115,104,16,596.07,2087.43,0.0492,0.1538,5.73,37.25,3.5
2025-03-17,巨量引擎,开屏,广告计划_036,广告组_042,直播切片,男性25-34,华中,iOS,3157,150,20,1064.28,2049.3,0.0475,0.1333,7.1,53.21,1.93
2025-01-25,磁力引擎,开屏,广告计划_019,广告组_029,图文,学生党,华东,Android,696,23,2,157.76,61.31,0.033,0.087,6.86,78.88,0.39
2025-03-31,巨量引擎,短视频,广告计划_004,广告组_006,图文,老客,华北,Android,1762,33,3,117.28,260.21,0.0187,0.0909,3.55,39.09,2.22
2025-02-07,巨量引擎,搜索,广告计划_030,广告组_046,图文,男性25-34,华中,Android,5370,472,59,2109.97,3799.77,0.0879,0.125,4.47,35.76,1.8
2025-01-19,腾讯广告,信息流,广告计划_037,广告组_091,短视频,新客,华南,Android,3269,264,15,971.19,1314.71,0.0808,0.0568,3.68,64.75,1.35
2025-03-30,腾讯广告,信息流,广告计划_001,广告组_053,短视频,男性25-34,华南,Android,3275,166,9,417.4,534.26,0.0507,0.0542,2.51,46.38,1.28
2025-02-07,巨量引擎,开屏,广告计划_045,广告组_038,图文,一线城市白领,西南,iOS,1786,69,5,119.47,591.93,0.0386,0.0725,1.73,23.89,4.95
2025-01-27,磁力引擎,信息流,广告计划_026,广告组_018,短视频,学生党,华中,Android,3587,73,10,162.73,775.38,0.0204,0.137,2.23,16.27,4.76
2025-01-22,腾讯广告,信息流,广告计划_016,广告组_010,图文,学生党,华北,Android,2929,93,2,565.97,39.37,0.0318,0.0215,6.09,282.98,0.07
2025-02-20,磁力引擎,搜索,广告计划_027,广告组_035,直播切片,新客,华北,Android,2385,136,15,1163.89,502.14,0.057,0.1103,8.56,77.59,0.43
2025-03-03,巨量引擎,短视频,广告计划_030,广告组_066,短视频,新客,华北,Android,5042,294,34,1754.89,3838.21,0.0583,0.1156,5.97,51.61,2.19
2025-01-21,磁力引擎,信息流,广告计划_026,广告组_089,直播切片,老客,华中,iOS,3388,148,19,564.97,1584.59,0.0437,0.1284,3.82,29.74,2.8
2025-01-14,腾讯广告,短视频,广告计划_005,广告组_031,图文,学生党,华南,Android,1112,54,5,80.8,405.39,0.0486,0.0926,1.5,16.16,5.02
2025-02-02,巨量引擎,开屏,广告计划_050,广告组_087,图文,新客,华南,iOS,4513,191,3,1649.64,69.38,0.0423,0.0157,8.64,549.88,0.04
2025-01-08,磁力引擎,开屏,广告计划_021,广告组_037,短视频,男性25-34,华中,Android,3165,195,21,641.72,1437.37,0.0616,0.1077,3.29,30.56,2.24
2025-03-25,巨量引擎,短视频,广告计划_011,广告组_081,图文,学生党,华南,Android,5440,182,11,495.68,522.58,0.0335,0.0604,2.72,45.06,1.05
2025-03-25,巨量引擎,开屏,广告计划_015,广告组_090,直播切片,女性18-24,华南,Android,5417,297,34,1048.59,4828.11,0.0548,0.1145,3.53,30.84,4.6
2025-01-22,磁力引擎,开屏,广告计划_024,广告组_071,图文,男性25-34,西南,iOS,2257,47,5,118.21,510.27,0.0208,0.1064,2.52,23.64,4.32
2025-01-09,巨量引擎,信息流,广告计划_008,广告组_029,短视频,男性25-34,华南,iOS,3289,198,7,1140.76,322.38,0.0602,0.0354,5.76,162.97,0.28
2025-02-18,腾讯广告,开屏,广告计划_009,广告组_053,短视频,女性18-24,华北,Android,4232,306,14,1168.73,1329.91,0.0723,0.0458,3.82,83.48,1.14
2025-01-15,腾讯广告,信息流,广告计划_043,广告组_047,图文,男性25-34,华东,Android,3060,277,30,729.26,909.75,0.0905,0.1083,2.63,24.31,1.25
2025-03-05,巨量引擎,短视频,广告计划_036,广告组_052,图文,一线城市白领,华北,iOS,4560,244,30,988.44,3278.4,0.0535,0.123,4.05,32.95,3.32
2025-03-10,腾讯广告,短视频,广告计划_022,广告组_087,短视频,新客,华南,iOS,3862,88,15,389.45,1171.52,0.0228,0.1705,4.43,25.96,3.01
2025-03-17,磁力引擎,开屏,广告计划_039,广告组_020,直播切片,老客,华北,Android,3158,156,7,636.81,466.37,0.0494,0.0449,4.08,90.97,0.73
2025-02-21,巨量引擎,短视频,广告计划_042,广告组_024,短视频,新客,华东,Android,4290,148,8,316.4,949.72,0.0345,0.0541,2.14,39.55,3.0
2025-02-12,磁力引擎,短视频,广告计划_049,广告组_076,图文,女性18-24,华东,Android,3129,121,6,396.65,330.93,0.0387,0.0496,3.28,66.11,0.83
2025-02-27,磁力引擎,短视频,广告计划_034,广告组_033,图文,一线城市白领,华南,Android,3497,295,38,712.86,3318.43,0.0844,0.1288,2.42,18.76,4.66
2025-03-17,腾讯广告,搜索,广告计划_018,广告组_098,图文,老客,华中,iOS,4603,456,24,5594.29,1055.98,0.0991,0.0526,12.27,233.1,0.19
2025-02-02,腾讯广告,信息流,广告计划_028,广告组_089,直播切片,新客,西南,Android,3881,124,7,934.37,404.83,0.032,0.0565,7.54,133.48,0.43
2025-01-21,巨量引擎,搜索,广告计划_018,广告组_088,短视频,男性25-34,华东,Android,6328,335,39,2450.33,3107.03,0.0529,0.1164,7.31,62.83,1.27
2025-02-18,巨量引擎,短视频,广告计划_016,广告组_020,图文,学生党,华中,Android,4447,225,33,1251.78,3609.33,0.0506,0.1467,5.56,37.93,2.88
2025-01-19,巨量引擎,短视频,广告计划_001,广告组_014,短视频,新客,西南,iOS,4690,119,19,1071.68,1106.54,0.0254,0.1597,9.01,56.4,1.03
2025-02-04,磁力引擎,信息流,广告计划_040,广告组_072,图文,一线城市白领,华中,iOS,3173,80,9,276.22,495.56,0.0252,0.1125,3.45,30.69,1.79
2025-03-10,腾讯广告,信息流,广告计划_029,广告组_099,直播切片,一线城市白领,华北,iOS,4547,279,43,2802.42,4233.6,0.0614,0.1541,10.04,65.17,1.51
2025-02-08,磁力引擎,信息流,广告计划_032,广告组_097,图文,男性25-34,西南,iOS,3286,180,12,1197.11,627.41,0.0548,0.0667,6.65,99.76,0.52
2025-03-18,巨量引擎,信息流,广告计划_021,广告组_066,直播切片,新客,西南,iOS,4587,248,42,1971.54,2009.57,0.0541,0.1694,7.95,46.94,1.02
2025-03-11,磁力引擎,信息流,广告计划_035,广告组_016,短视频,学生党,西南,iOS,969,52,1,85.08,64.97,0.0537,0.0192,1.64,85.08,0.76
2025-02-04,巨量引擎,搜索,广告计划_003,广告组_071,图文,女性18-24,华东,Android,1999,156,17,1357.81,1099.48,0.078,0.109,8.7,79.87,0.81
2025-01-15,磁力引擎,信息流,广告计划_042,广告组_067,短视频,男性25-34,华南,Android,3840,174,26,1015.99,1635.64,0.0453,0.1494,5.84,39.08,1.61
2025-03-26,腾讯广告,信息流,广告计划_005,广告组_013,直播切片,老客,华东,iOS,3423,295,29,1220.05,2949.05,0.0862,0.0983,4.14,42.07,2.42
2025-02-22,磁力引擎,开屏,广告计划_009,广告组_082,直播切片,女性18-24,华中,iOS,2988,161,24,1153.01,1397.37,0.0539,0.1491,7.16,48.04,1.21
2025-01-10,巨量引擎,短视频,广告计划_010,广告组_065,短视频,男性25-34,华中,Android,4850,240,50,1673.54,5672.93,0.0495,0.2083,6.97,33.47,3.39
2025-01-15,巨量引擎,短视频,广告计划_050,广告组_021,直播切片,一线城市白领,华南,Android,3061,264,17,1203.27,1802.86,0.0862,0.0644,4.56,70.78,1.5
2025-01-07,腾讯广告,短视频,广告计划_038,广告组_089,直播切片,一线城市白领,西南,Android,2744,227,6,1721.61,257.19,0.0827,0.0264,7.58,286.94,0.15
2025-02-11,磁力引擎,信息流,广告计划_001,广告组_032,图文,男性25-34,华东,iOS,1856,79,9,241.43,867.69,0.0426,0.1139,3.06,26.83,3.59
2025-01-29,巨量引擎,短视频,广告计划_044,广告组_046,直播切片,男性25-34,华北,Android,6162,320,48,360.54,5759.48,0.0519,0.15,1.13,7.51,15.97
2025-03-05,磁力引擎,信息流,广告计划_033,广告组_081,短视频,男性25-34,华北,Android,3269,239,43,290.05,2901.33,0.0731,0.1799,1.21,6.75,10.0
2025-01-13,巨量引擎,信息流,广告计划_004,广告组_039,短视频,一线城市白领,西南,Android,6074,362,23,992.04,872.44,0.0596,0.0635,2.74,43.13,0.88
2025-01-31,磁力引擎,开屏,广告计划_018,广告组_046,短视频,学生党,华东,Android,3890,113,15,681.96,1367.96,0.029,0.1327,6.04,45.46,2.01
2025-01-06,磁力引擎,开屏,广告计划_013,广告组_017,图文,学生党,西南,Android,2792,83,5,419.42,395.11,0.0297,0.0602,5.05,83.88,0.94
2025-01-17,巨量引擎,信息流,广告计划_025,广告组_033,短视频,老客,华北,Android,2078,76,17,182.37,489.69,0.0366,0.2237,2.4,10.73,2.69
2025-01-13,巨量引擎,开屏,广告计划_050,广告组_047,图文,老客,西南,Android,5985,366,43,2834.06,5542.11,0.0612,0.1175,7.74,65.91,1.96
2025-03-04,腾讯广告,短视频,广告计划_045,广告组_042,直播切片,男性25-34,华东,iOS,2231,167,23,972.89,614.16,0.0749,0.1377,5.83,42.3,0.63
2025-03-06,巨量引擎,搜索,广告计划_024,广告组_035,短视频,新客,西南,iOS,1147,81,11,118.33,796.0,0.0706,0.1358,1.46,10.76,6.73
2025-03-23,腾讯广告,搜索,广告计划_037,广告组_070,直播切片,学生党,华中,Android,3562,387,51,2082.79,5253.61,0.1086,0.1318,5.38,40.84,2.52
2025-03-07,巨量引擎,搜索,广告计划_024,广告组_049,图文,男性25-34,西南,Android,3915,274,40,2251.79,1277.35,0.07,0.146,8.22,56.29,0.57
2025-03-20,巨量引擎,搜索,广告计划_010,广告组_059,短视频,学生党,西南,Android,6488,175,17,489.19,1851.19,0.027,0.0971,2.8,28.78,3.78
2025-02-25,磁力引擎,搜索,广告计划_006,广告组_023,图文,老客,华中,iOS,694,24,0,55.54,0.0,0.0346,0.0,2.31,0.0,0.0
2025-03-02,腾讯广告,搜索,广告计划_040,广告组_095,短视频,新客,西南,iOS,1678,145,18,1781.02,1772.99,0.0864,0.1241,12.28,98.95,1.0
2025-03-19,磁力引擎,短视频,广告计划_011,广告组_018,短视频,学生党,华中,iOS,3426,251,34,312.33,2764.98,0.0733,0.1355,1.24,9.19,8.85
2025-03-07,巨量引擎,信息流,广告计划_027,广告组_017,短视频,男性25-34,华东,iOS,1147,79,3,231.65,340.93,0.0689,0.038,2.93,77.22,1.47
2025-03-14,腾讯广告,短视频,广告计划_018,广告组_059,图文,老客,华中,Android,2620,159,33,1048.42,1185.76,0.0607,0.2075,6.59,31.77,1.13
2025-01-29,腾讯广告,搜索,广告计划_040,广告组_010,短视频,新客,华北,iOS,3694,161,26,1481.6,820.27,0.0436,0.1615,9.2,56.98,0.55
2025-01-04,磁力引擎,搜索,广告计划_043,广告组_096,图文,老客,华东,Android,3541,200,15,1600.64,1261.89,0.0565,0.075,8.0,106.71,0.79
2025-02-24,腾讯广告,信息流,广告计划_031,广告组_062,短视频,男性25-34,华中,Android,1095,31,4,205.78,235.2,0.0283,0.129,6.64,51.44,1.14
2025-03-24,磁力引擎,搜索,广告计划_043,广告组_008,图文,学生党,华东,iOS,3973,92,1,433.95,71.18,0.0232,0.0109,4.72,433.95,0.16
2025-02-07,巨量引擎,搜索,广告计划_036,广告组_023,直播切片,女性18-24,华南,Android,4654,138,30,1087.0,4236.63,0.0297,0.2174,7.88,36.23,3.9
2025-02-20,巨量引擎,信息流,广告计划_046,广告组_061,直播切片,一线城市白领,华中,Android,5252,121,15,623.8,1642.71,0.023,0.124,5.16,41.59,2.63
2025-03-21,腾讯广告,搜索,广告计划_009,广告组_042,图文,学生党,华北,iOS,1113,99,6,1197.64,550.04,0.0889,0.0606,12.1,199.61,0.46
2025-01-28,磁力引擎,搜索,广告计划_009,广告组_047,直播切片,老客,华南,Android,2984,320,35,1494.1,3955.66,0.1072,0.1094,4.67,42.69,2.65
2025-03-05,腾讯广告,开屏,广告计划_024,广告组_058,图文,男性25-34,华中,Android,4579,193,8,1043.85,216.39,0.0421,0.0415,5.41,130.48,0.21
2025-03-28,腾讯广告,信息流,广告计划_012,广告组_012,图文,新客,西南,Android,959,23,0,27.18,0.0,0.024,0.0,1.18,0.0,0.0
2025-01-13,腾讯广告,短视频,广告计划_013,广告组_068,短视频,新客,华南,Android,4185,153,3,693.43,287.04,0.0366,0.0196,4.53,231.14,0.41
2025-01-30,磁力引擎,开屏,广告计划_012,广告组_003,直播切片,一线城市白领,华中,Android,3947,208,38,1370.98,2867.26,0.0527,0.1827,6.59,36.08,2.09
2025-03-27,腾讯广告,开屏,广告计划_024,广告组_085,短视频,学生党,西南,iOS,4430,238,46,1396.52,2704.0,0.0537,0.1933,5.87,30.36,1.94
2025-03-06,磁力引擎,短视频,广告计划_037,广告组_090,短视频,男性25-34,华东,Android,3954,291,13,1249.2,726.95,0.0736,0.0447,4.29,96.09,0.58
2025-02-01,磁力引擎,搜索,广告计划_042,广告组_082,直播切片,女性18-24,华南,iOS,2438,100,17,644.57,1007.62,0.041,0.17,6.45,37.92,1.56
2025-01-07,巨量引擎,短视频,广告计划_046,广告组_086,短视频,男性25-34,华东,Android,5245,338,47,2765.86,1239.36,0.0644,0.1391,8.18,58.85,0.45
2025-03-24,腾讯广告,短视频,广告计划_034,广告组_086,短视频,学生党,华中,Android,1590,105,17,722.28,1258.54,0.066,0.1619,6.88,42.49,1.74
2025-01-09,磁力引擎,开屏,广告计划_015,广告组_074,图文,学生党,华中,iOS,3287,154,9,864.83,640.47,0.0469,0.0584,5.62,96.09,0.74
2025-02-11,磁力引擎,短视频,广告计划_046,广告组_009,直播切片,女性18-24,西南,iOS,1729,52,5,325.45,412.4,0.0301,0.0962,6.26,65.09,1.27
2025-01-15,磁力引擎,短视频,广告计划_041,广告组_043,直播切片,男性25-34,华南,iOS,2288,116,20,360.77,525.82,0.0507,0.1724,3.11,18.04,1.46
2025-03-22,巨量引擎,信息流,广告计划_032,广告组_063,直播切片,女性18-24,华中,iOS,1328,97,13,480.15,1648.88,0.073,0.134,4.95,36.93,3.43
2025-03-15,腾讯广告,搜索,广告计划_023,广告组_038,短视频,学生党,华南,Android,1784,109,15,1414.7,1259.87,0.0611,0.1376,12.98,94.31,0.89
2025-03-14,磁力引擎,开屏,广告计划_046,广告组_062,直播切片,男性25-34,西南,iOS,1845,122,2,317.9,134.85,0.0661,0.0164,2.61,158.95,0.42
2025-03-12,磁力引擎,搜索,广告计划_002,广告组_004,图文,新客,华东,iOS,1159,58,1,141.4,45.93,0.05,0.0172,2.44,141.4,0.32
2025-01-13,磁力引擎,短视频,广告计划_039,广告组_008,图文,一线城市白领,华中,Android,4006,354,27,2696.41,1335.58,0.0884,0.0763,7.62,99.87,0.5
2025-02-20,巨量引擎,短视频,广告计划_038,广告组_044,图文,女性18-24,华中,Android,4825,302,14,2230.52,1256.77,0.0626,0.0464,7.39,159.32,0.56
2025-01-14,腾讯广告,信息流,广告计划_007,广告组_081,直播切片,学生党,华中,Android,3312,267,17,2211.88,931.48,0.0806,0.0637,8.28,130.11,0.42
2025-03-31,磁力引擎,信息流,广告计划_046,广告组_034,直播切片,一线城市白领,华东,iOS,3579,184,8,548.97,713.43,0.0514,0.0435,2.98,68.62,1.3
2025-03-22,腾讯广告,开屏,广告计划_031,广告组_087,图文,女性18-24,华南,iOS,3896,145,13,1361.87,302.19,0.0372,0.0897,9.39,104.76,0.22
2025-03-24,腾讯广告,开屏,广告计划_034,广告组_026,短视频,女性18-24,华南,Android,2567,131,7,411.29,482.21,0.051,0.0534,3.14,58.76,1.17
2025-01-06,腾讯广告,信息流,广告计划_010,广告组_096,短视频,新客,西南,Android,2676,83,8,628.29,715.05,0.031,0.0964,7.57,78.54,1.14
2025-02-12,巨量引擎,搜索,广告计划_049,广告组_031,直播切片,老客,华北,iOS,6267,640,88,6128.77,14006.23,0.1021,0.1375,9.58,69.65,2.29
2025-02-11,巨量引擎,开屏,广告计划_032,广告组_057,短视频,女性18-24,华中,Android,4530,129,20,811.21,1957.62,0.0285,0.155,6.29,40.56,2.41
